order_id,order_date,customer_id,product_id,quantity,unit_price,region
15123,2022-04-13,584,41,4,351.53,South
15124,2024-03-22,103,45,3,309.46,North
15125,2022-04-03,183,5,2,292.05,West
15126,2024-09-01,505,4,4,99.46,North
15127,2022-04-29,696,23,3,138.62,South
15128,2022-01-29,525,21,4,316.19,East
15129,2024-10-09,380,33,1,310.66,North
15130,2024-11-19,744,41,2,281.81,North
15131,2024-05-21,662,24,2,386.39,South
15132,2024-03-10,775,16,3,409.18,South
15133,2023-04-20,24,32,4,145.49,South
15134,2023-07-17,701,19,4,87.23,South
15135,2023-03-11,133,26,4,108.57,South
15136,2024-03-14,50,3,3,147.84,North
15137,2022-02-24,958,35,4,474.4,South
15138,2024-07-19,695,39,2,77.21,East
15139,2024-01-22,26,18,2,440.59,South
15140,2022-11-08,650,7,5,109.65,West
15141,2024-08-14,11,32,4,180.74,West
15142,2022-11-14,808,24,4,71.68,West
15143,2024-01-27,102,16,2,60.65,East
15144,2023-04-10,11,24,2,56.62,North
15145,2023-12-01,112,4,1,177.95,West
15146,2024-12-16,606,45,1,266.61,North
15147,2024-01-05,772,32,5,108.4,West
15148,2024-12-29,770,42,2,467.01,South
15149,2024-01-09,973,34,5,297.35,North
15150,2024-02-07,167,19,4,443.68,North
15151,2024-01-14,721,14,4,82.92,East
15152,2022-10-03,407,38,2,80.31,North
15153,2022-08-21,45,13,3,424.91,South
15154,2022-02-23,842,22,5,288.31,North
15155,2022-09-14,717,31,3,469.91,West
15156,2022-03-31,938,44,4,81.98,North
15157,2023-02-12,359,44,5,22.75,East
15158,2023-01-01,554,30,4,459.11,East
15159,2022-12-17,285,23,1,352.43,West
15160,2023-05-02,400,12,2,405.51,South
15161,2024-04-21,451,43,1,155.05,North
15162,2024-09-10,612,14,5,11.5,North
15163,2023-09-13,444,36,1,246.61,East
15164,2024-07-18,388,45,5,495.1,North
15165,2023-02-05,356,8,3,454.69,West
15166,2023-07-24,784,24,2,45.29,West
15167,2024-09-01,425,3,3,102.01,East
15168,2023-01-27,6,14,4,162.5,West
15169,2022-12-18,554,50,2,416.9,West
15170,2024-03-16,896,11,1,414.11,West
15171,2023-07-30,441,45,5,100.65,South
15172,2024-02-16,924,38,2,271.21,East
15173,2023-09-25,356,28,4,255.88,West
15174,2023-06-07,919,23,3,213.0,West
15175,2023-12-27,765,18,4,272.6,West
15176,2022-06-11,588,20,1,153.47,West
15177,2023-10-21,554,33,5,270.46,South
15178,2024-04-29,863,2,5,345.95,North
15179,2022-03-23,268,39,1,40.63,North
15180,2023-06-08,892,37,5,483.98,East
15181,2022-01-04,992,26,2,91.0,South
15182,2023-05-10,217,2,2,186.55,East
15183,2024-12-10,64,3,1,240.61,North
15184,2023-07-22,442,20,1,30.08,East
15185,2024-05-27,691,10,4,278.7,North
15186,2024-12-27,541,42,5,436.29,East
15187,2024-10-08,275,21,3,451.5,South
15188,2024-10-11,470,40,1,169.83,South
15189,2024-05-13,216,9,4,283.81,West
15190,2024-02-18,865,2,1,390.63,South
15191,2024-10-01,996,28,1,133.89,East
15192,2022-11-10,813,3,2,268.95,North
15193,2023-12-31,1000,16,5,189.69,East
15194,2023-01-19,566,4,1,195.31,North
15195,2022-10-04,878,23,5,56.13,West
15196,2024-12-31,592,30,4,209.38,West
15197,2023-11-29,194,38,1,88.83,South
15198,2024-10-26,712,13,3,157.62,West
15199,2024-01-21,13,6,2,171.84,West
15200,2024-09-09,222,10,3,220.99,South
15201,2023-09-16,705,17,2,459.29,East
15202,2022-08-16,396,8,1,319.19,North
15203,2022-01-17,881,9,1,487.49,North
15204,2022-01-12,839,34,5,299.42,North
15205,2023-11-23,752,17,2,404.69,East
15206,2022-03-11,270,43,4,418.73,West
15207,2022-04-18,298,50,3,372.11,North
15208,2022-07-20,611,22,4,338.26,West
15209,2024-12-11,732,3,2,214.78,West
15210,2023-09-21,844,41,4,287.97,West
15211,2024-06-24,616,40,2,104.92,West
15212,2022-10-30,432,29,5,312.94,East
15213,2024-07-25,889,39,5,262.01,South
15214,2023-07-30,408,27,4,404.12,South
15215,2023-07-09,65,39,4,452.25,South
15216,2022-05-05,657,40,2,75.07,West
15217,2024-05-08,38,37,5,348.54,West
15218,2024-01-15,28,3,4,475.52,South
15219,2023-04-25,289,19,2,459.76,West
15220,2022-05-12,920,34,2,418.87,West
15221,2024-10-22,879,14,4,33.69,East
15222,2022-04-25,237,21,3,133.72,East
15223,2023-04-26,126,2,1,82.66,East
15224,2024-09-07,384,10,2,464.2,South
15225,2024-10-21,326,42,5,376.96,South
15226,2022-11-27,85,17,1,270.57,North
15227,2024-07-30,749,2,2,489.91,East
15228,2024-08-12,246,27,3,105.41,North
15229,2024-02-07,388,1,1,324.37,South
15230,2023-01-26,929,50,5,308.6,North
15231,2024-04-13,887,36,1,176.82,West
15232,2022-05-23,266,33,4,247.84,West
15233,2022-11-24,761,22,2,125.34,South
15234,2023-09-20,804,49,4,341.79,West
15235,2023-01-12,205,35,3,214.94,West
15236,2022-03-31,228,34,1,21.54,North
15237,2024-03-18,240,18,4,475.88,West
15238,2024-10-17,73,36,3,255.7,East
15239,2024-12-01,671,3,4,355.76,South
15240,2024-11-24,388,44,5,106.5,East
15241,2024-10-08,378,16,4,72.34,East
15242,2023-07-07,212,11,2,452.19,North
15243,2022-05-04,648,10,4,299.56,West
15244,2022-02-26,795,42,4,251.74,South
15245,2024-03-16,676,21,4,265.36,North
15246,2022-08-23,649,25,4,125.74,West
15247,2023-08-31,171,35,4,457.22,East
15248,2023-01-27,152,6,1,114.98,South
15249,2024-08-27,677,46,1,87.42,North
15250,2022-02-21,809,44,5,465.72,East
15251,2023-05-04,104,8,1,136.21,East
15252,2022-01-05,222,34,3,432.62,North
15253,2023-09-24,282,41,2,388.53,East
15254,2022-08-05,388,46,4,197.15,West
15255,2023-06-20,372,1,4,134.46,East
15256,2024-01-08,129,3,4,381.9,North
15257,2023-12-31,404,38,5,302.82,West
15258,2024-11-15,220,27,5,134.48,North
15259,2022-01-03,173,13,3,446.53,West
15260,2024-10-22,472,43,4,363.28,East
15261,2024-10-22,860,47,5,455.55,North
15262,2022-05-30,988,50,4,224.36,East
15263,2022-01-04,453,19,1,72.82,West
15264,2023-04-13,608,19,4,462.8,South
15265,2022-03-11,502,6,3,304.7,West
15266,2022-07-20,52,47,3,306.97,East
15267,2022-11-04,94,14,5,296.29,North
15268,2024-07-10,576,5,4,241.47,West
15269,2022-10-19,21,43,3,134.97,North
15270,2024-07-12,106,45,1,310.38,East
15271,2024-06-01,848,45,5,362.12,East
15272,2023-08-09,200,36,1,459.11,East
15273,2023-05-24,844,9,3,45.35,West
15274,2022-01-05,352,23,5,134.81,South
15275,2022-10-20,281,32,4,390.58,North
15276,2022-12-26,963,29,2,389.82,South
15277,2022-08-02,282,45,4,113.9,North
15278,2024-11-04,612,28,4,100.51,South
15279,2023-07-17,849,40,1,189.9,West
15280,2024-02-04,539,11,4,40.83,West
15281,2022-02-14,245,19,2,367.88,East
15282,2023-12-04,948,1,5,338.21,South
15283,2023-09-26,575,9,5,430.78,West
15284,2023-10-23,854,2,2,220.72,East
15285,2023-12-22,886,4,1,322.0,North
15286,2023-08-17,429,29,2,477.44,East
15287,2022-09-03,954,4,5,479.81,North
15288,2024-05-06,38,1,2,44.83,North
15289,2023-07-06,419,28,1,10.92,East
15290,2022-02-12,302,18,4,480.39,West
15291,2024-04-20,639,46,4,272.31,North
15292,2022-06-28,71,13,5,353.2,North
15293,2023-06-19,899,40,1,457.17,North
15294,2023-08-30,646,6,4,222.25,South
15295,2023-11-03,765,49,4,225.92,South
15296,2024-07-15,525,43,4,91.82,North
15297,2022-01-17,174,47,3,453.86,South
15298,2024-04-05,975,39,4,327.36,South
15299,2023-07-01,90,22,3,98.33,West
15300,2024-11-19,368,30,2,284.3,East
15301,2023-03-13,801,27,5,170.8,East
15302,2022-06-28,207,8,5,82.12,West
15303,2023-09-08,62,43,3,99.12,North
15304,2023-11-08,319,28,1,284.04,East
15305,2023-09-26,824,2,3,286.55,North
15306,2024-03-12,551,20,4,397.07,North
15307,2022-11-08,60,11,1,131.51,West
15308,2022-01-25,105,14,5,458.76,East
15309,2023-01-06,239,24,2,264.12,West
15310,2023-06-09,462,13,2,110.04,East
15311,2022-08-18,127,8,3,212.51,West
15312,2023-01-13,83,44,3,462.45,East
15313,2024-06-06,220,21,3,244.3,North
15314,2023-04-07,408,22,3,438.61,North
15315,2022-12-31,946,9,5,88.32,West
15316,2022-04-14,617,42,4,457.84,South
15317,2023-03-04,929,43,5,221.0,North
15318,2023-04-14,972,11,2,468.7,East
15319,2024-10-11,586,16,2,434.38,North
15320,2024-05-19,647,50,2,333.38,East
15321,2024-02-09,430,9,4,339.69,East
15322,2023-11-11,890,3,4,113.64,West
15323,2024-03-15,574,36,1,305.39,North
15324,2024-06-04,513,42,4,279.25,West
15325,2023-07-15,79,13,2,173.73,East
15326,2022-11-27,886,1,4,257.75,West
15327,2023-08-10,65,44,4,465.28,North
15328,2022-07-20,941,11,4,12.6,West
15329,2023-03-30,980,24,3,214.39,East
15330,2024-04-05,183,5,4,173.48,North
15331,2022-04-21,66,2,3,481.0,West
15332,2024-05-13,835,17,2,487.21,South
15333,2024-06-26,868,17,1,296.97,North
15334,2022-02-02,208,20,5,279.5,East
15335,2023-07-09,54,15,1,452.57,West
15336,2022-04-17,221,4,5,13.21,East
15337,2022-08-14,236,11,2,285.52,West
15338,2023-05-02,889,23,3,22.07,West
15339,2022-06-28,612,1,4,484.4,North
15340,2023-09-29,959,42,3,166.88,West
15341,2024-02-27,438,50,5,265.19,East
15342,2022-06-16,103,47,4,214.61,South
15343,2023-10-25,436,4,5,447.88,West
15344,2022-10-27,694,38,5,499.91,North
15345,2022-02-04,963,2,4,43.51,South
15346,2023-02-11,421,45,1,368.7,South
15347,2022-11-10,108,27,1,190.32,North
15348,2024-03-26,524,34,5,78.15,South
15349,2024-01-13,443,13,2,208.66,West
15350,2023-12-28,506,47,3,499.09,East
15351,2024-04-05,404,18,1,185.21,West
15352,2023-07-23,343,11,4,145.93,West
15353,2023-07-30,598,5,5,424.62,South
15354,2022-03-03,800,29,3,435.29,East
15355,2023-01-04,327,25,3,176.05,South
15356,2022-04-04,214,14,5,156.35,North
15357,2024-09-10,556,48,3,327.17,West
15358,2024-11-15,322,46,2,110.54,East
15359,2022-02-19,78,41,5,247.01,South
15360,2024-06-01,55,38,3,79.26,East
15361,2024-02-03,784,41,3,159.33,North
15362,2022-02-05,856,37,1,155.77,West
15363,2022-04-10,71,11,3,350.5,East
15364,2022-11-25,68,44,3,148.31,East
15365,2023-12-07,180,32,1,450.26,East
15366,2022-08-09,380,49,5,491.69,South
15367,2023-07-21,933,6,1,49.72,South
15368,2024-09-22,686,6,4,204.85,East
15369,2024-10-18,681,47,4,157.9,North
15370,2022-04-20,901,49,2,182.48,East
15371,2022-05-29,450,22,3,140.02,West
15372,2023-02-10,261,3,4,197.51,West
15373,2023-11-30,447,19,5,79.29,West
15374,2024-10-13,637,34,5,147.11,East
15375,2022-04-18,131,41,4,376.43,South
15376,2023-01-24,234,41,1,178.58,East
15377,2023-03-01,904,7,2,111.84,East
15378,2023-03-23,154,16,1,63.14,West
15379,2024-07-06,330,38,2,180.52,North
15380,2024-12-27,637,9,4,325.27,North
15381,2024-12-25,866,13,1,134.12,West
15382,2023-10-18,891,34,4,217.0,East
15383,2022-11-17,612,46,2,476.68,East
15384,2023-12-20,53,37,5,280.66,West
15385,2023-12-29,844,43,1,270.65,North
15386,2023-08-03,468,47,4,210.87,North
15387,2023-03-23,640,6,2,282.85,West
15388,2022-07-29,413,38,5,492.44,East
15389,2024-04-28,14,48,1,134.37,East
15390,2023-01-05,496,4,2,471.54,East
15391,2023-07-31,517,5,1,83.04,South
15392,2023-11-20,762,6,1,64.44,North
15393,2024-02-29,368,13,3,330.79,North
15394,2024-09-18,539,46,4,133.08,South
15395,2022-06-12,637,24,3,227.75,North
15396,2024-09-03,452,28,1,367.53,West
15397,2022-12-16,541,13,2,272.07,South
15398,2023-11-01,515,42,4,16.74,North
15399,2023-03-02,481,49,2,159.86,East
15400,2022-11-23,414,18,2,41.7,West
15401,2022-09-12,228,7,5,463.8,South
15402,2022-12-24,137,4,1,399.38,South
15403,2023-03-20,769,31,2,492.08,East
15404,2022-04-23,240,24,1,443.7,South
15405,2024-11-19,791,22,3,242.91,North
15406,2023-06-08,835,21,3,442.47,South
15407,2023-11-20,672,48,2,339.49,East
15408,2024-09-17,472,42,1,267.05,South
15409,2022-02-15,518,26,5,191.62,West
15410,2024-01-27,461,30,4,343.67,West
15411,2024-11-24,305,35,3,299.17,North
15412,2023-07-18,655,23,3,310.95,East
15413,2022-06-10,954,45,5,205.92,South
15414,2024-04-19,181,40,2,372.26,South
15415,2023-06-22,30,50,3,49.86,West
15416,2022-08-13,972,30,3,365.82,East
15417,2022-04-05,765,19,4,368.07,East
15418,2024-08-06,40,32,5,262.81,West
15419,2023-07-07,187,50,5,139.01,North
15420,2023-10-07,319,19,1,264.45,South
15421,2022-03-07,816,22,5,70.31,West
15422,2023-10-27,227,4,4,149.72,East
15423,2023-11-15,732,45,5,216.44,North
15424,2024-06-28,892,12,1,339.88,West
15425,2024-04-16,324,15,4,101.74,East
15426,2023-07-25,903,15,3,87.5,South
15427,2023-11-27,943,10,2,307.82,South
15428,2022-06-29,43,19,3,342.98,North
15429,2024-04-13,656,8,1,50.99,North
15430,2024-12-27,278,31,4,26.25,East
15431,2022-07-21,319,9,3,82.1,South
15432,2024-11-04,174,29,1,451.5,South
15433,2024-12-01,759,7,3,339.59,South
15434,2023-06-27,685,8,2,461.3,North
15435,2024-09-08,41,41,3,335.71,North
15436,2024-02-13,409,17,3,482.97,South
15437,2023-11-25,562,15,3,225.06,South
15438,2023-09-04,323,16,1,303.56,East
15439,2022-09-01,180,7,4,304.58,North
15440,2022-03-01,854,42,5,11.54,East
15441,2022-04-14,159,19,1,23.45,North
15442,2023-10-13,37,38,5,81.18,East
15443,2024-10-07,406,25,5,260.45,East
15444,2022-03-18,539,12,3,220.96,East
15445,2024-11-07,376,32,2,274.48,South
15446,2023-11-29,898,47,5,402.24,West
15447,2024-08-03,256,10,5,412.9,West
15448,2022-09-24,278,24,3,488.74,West
15449,2024-02-20,249,50,2,283.2,West
15450,2023-09-01,693,4,3,180.14,West
15451,2024-08-03,17,43,5,160.93,East
15452,2024-10-21,368,37,1,176.96,North
15453,2024-11-16,125,45,5,168.68,East
15454,2023-07-02,312,42,1,202.53,South
15455,2022-06-09,212,39,4,46.69,West
15456,2024-07-25,472,43,2,320.38,South
15457,2023-02-03,749,4,4,288.34,South
15458,2023-06-27,415,36,3,236.36,South
15459,2022-05-07,500,37,5,49.74,East
15460,2024-10-05,811,25,4,55.67,West
15461,2024-08-05,712,41,2,277.1,East
15462,2022-07-29,889,30,1,27.92,North
15463,2022-05-30,181,1,1,365.15,North
15464,2022-01-31,389,29,3,496.95,West
15465,2023-09-04,642,16,3,302.73,East
15466,2022-10-29,633,37,5,364.48,North
15467,2024-08-20,187,37,4,225.08,North
15468,2024-05-14,900,7,5,337.03,West
15469,2024-02-04,739,40,1,329.37,North
15470,2023-11-14,674,33,1,413.8,West
15471,2022-09-14,963,50,4,358.56,North
15472,2024-07-28,624,22,5,377.03,South
15473,2024-12-16,468,43,3,282.75,North
15474,2022-01-09,457,27,4,247.41,East
15475,2024-10-25,134,29,3,234.77,East
15476,2024-04-26,698,16,4,202.09,West
15477,2024-02-16,175,21,3,140.35,North
15478,2023-11-16,261,11,2,26.32,West
15479,2024-01-02,317,21,1,338.84,South
15480,2022-01-24,824,9,4,451.47,South
15481,2023-05-08,870,27,2,465.94,South
15482,2024-08-27,931,39,4,294.48,North
15483,2022-04-13,887,22,1,56.13,East
15484,2024-12-19,991,15,1,440.55,North
15485,2024-02-06,269,43,3,376.39,West
15486,2024-10-19,794,23,1,133.19,East
15487,2023-01-07,470,29,1,403.74,East
15488,2023-11-10,224,39,1,241.28,South
15489,2023-08-19,252,16,5,444.92,West
15490,2022-07-21,64,3,5,131.33,North
15491,2022-03-30,975,16,1,402.44,East
15492,2023-03-13,907,8,5,358.84,East
15493,2022-04-30,830,26,4,17.08,East
15494,2022-06-05,464,42,2,286.03,East
15495,2023-02-03,943,9,2,360.61,East
15496,2022-07-07,124,35,5,86.64,South
15497,2024-12-11,582,7,2,270.63,South
15498,2023-10-14,238,8,5,159.0,East
15499,2023-08-10,75,35,3,351.16,North
15500,2022-08-18,442,48,1,274.67,East
15501,2022-02-24,500,46,2,314.51,North
15502,2022-09-28,522,39,1,45.54,West
15503,2024-12-28,912,36,2,77.52,East
15504,2024-08-27,268,6,4,280.52,South
15505,2022-11-26,967,7,4,98.77,West
15506,2022-04-26,487,12,5,254.36,South
15507,2022-11-19,987,39,1,348.11,North
15508,2023-07-17,600,1,5,406.79,East
15509,2022-08-17,50,50,3,80.07,East
15510,2022-12-26,655,43,5,373.52,South
15511,2024-10-25,59,43,5,187.96,West
15512,2022-01-28,454,49,5,342.68,West
15513,2024-05-18,830,25,2,81.19,West
15514,2022-01-28,723,12,2,262.44,North
15515,2024-01-14,72,27,3,420.41,East
15516,2023-08-03,756,23,1,62.15,North
15517,2023-03-27,751,19,4,415.56,South
15518,2023-03-09,190,21,1,231.86,East
15519,2023-01-09,996,50,4,413.4,East
15520,2023-03-11,562,21,2,479.61,West
15521,2022-08-06,717,24,5,88.23,North
15522,2024-08-05,566,13,3,340.54,South
15523,2022-12-15,822,42,3,125.2,South
15524,2024-02-27,993,36,3,76.42,North
15525,2022-01-26,736,15,1,317.76,West
15526,2024-12-07,156,50,2,62.91,South
15527,2024-05-08,872,1,2,237.93,South
15528,2023-01-05,563,34,5,321.62,North
15529,2024-11-03,753,42,1,254.82,North
15530,2024-06-02,842,31,5,351.56,East
15531,2022-10-06,673,50,4,402.69,South
15532,2022-12-07,641,32,2,437.4,South
15533,2023-08-30,85,36,3,284.34,East
15534,2024-11-14,69,29,5,145.55,West
15535,2023-06-13,385,10,4,259.73,West
15536,2023-03-02,373,21,3,199.97,North
15537,2022-01-29,55,36,3,120.7,South
15538,2024-08-13,85,24,5,269.24,West
15539,2022-11-19,857,27,5,21.1,North
15540,2022-11-09,980,21,5,306.73,West
15541,2023-08-07,941,18,2,412.59,West
15542,2024-02-01,841,4,1,499.72,South
15543,2022-10-22,592,47,5,461.62,West
15544,2023-10-18,732,18,2,54.01,North
15545,2024-02-25,936,9,1,89.59,East
15546,2022-08-11,622,49,4,77.94,South
15547,2022-03-16,765,30,1,283.59,East
15548,2022-04-12,317,35,2,32.51,North
15549,2024-06-03,164,45,2,469.13,West
15550,2022-06-22,615,30,1,40.3,South
15551,2024-10-24,625,39,1,201.71,West
15552,2023-01-30,252,46,2,448.05,West
15553,2024-04-12,152,6,2,474.71,East
15554,2024-09-30,336,14,4,237.99,North
15555,2022-06-16,910,46,2,249.33,East
15556,2022-10-27,368,29,2,321.73,West
15557,2022-04-28,763,32,3,209.74,West
15558,2023-05-27,866,14,3,169.08,North
15559,2023-09-04,600,20,3,372.32,West
15560,2022-06-08,971,50,5,301.73,East
15561,2024-11-27,100,9,5,246.02,North
15562,2023-04-08,120,12,2,59.39,North
15563,2022-04-14,385,14,3,43.74,South
15564,2024-09-08,303,23,4,260.3,East
15565,2022-09-07,716,48,4,313.52,West
15566,2024-11-02,149,34,4,332.18,South
15567,2023-07-21,201,16,2,448.5,East
15568,2023-08-20,807,18,3,409.95,South
15569,2023-09-13,3,41,2,78.97,East
15570,2023-07-09,400,40,2,399.27,North
15571,2022-03-12,68,33,4,341.39,South
15572,2024-08-13,154,5,3,415.73,West
15573,2024-08-30,494,39,5,423.24,East
15574,2023-03-14,182,10,1,179.31,East
15575,2024-12-03,525,22,2,139.0,South
15576,2024-11-03,189,43,3,280.79,North
15577,2022-11-10,20,44,1,156.32,East
15578,2023-04-30,851,33,1,181.35,East
15579,2022-06-18,283,31,5,43.89,North
15580,2024-06-06,898,6,5,495.77,North
15581,2024-03-13,10,36,2,161.56,West
15582,2022-09-03,700,3,2,392.24,South
15583,2022-09-23,857,4,3,496.65,North
15584,2024-04-28,531,27,5,484.87,South
15585,2022-08-31,655,38,5,320.6,North
15586,2023-06-14,615,25,3,273.94,West
15587,2024-04-26,303,37,5,161.55,West
15588,2024-09-30,241,27,4,432.14,East
15589,2022-12-08,152,41,1,175.62,North
15590,2024-01-30,784,36,4,62.29,North
15591,2024-03-08,337,46,1,154.11,North
15592,2023-06-16,188,47,3,164.4,West
15593,2024-05-13,464,36,3,362.06,West
15594,2022-02-11,722,46,1,93.08,North
15595,2023-08-22,177,42,1,165.26,North
15596,2022-11-02,900,7,1,47.53,South
15597,2024-03-19,706,30,1,425.72,South
15598,2024-05-11,177,50,2,365.14,West
15599,2023-11-10,881,47,5,224.37,South
15600,2024-01-01,415,29,5,220.71,East
15601,2023-03-17,578,40,3,91.52,South
15602,2024-07-21,310,41,2,198.39,East
15603,2024-06-21,2,5,1,454.34,East
15604,2022-05-13,317,6,2,77.94,West
15605,2023-12-20,783,44,1,384.86,East
15606,2022-02-20,509,7,5,33.12,South
15607,2023-09-10,572,39,1,162.72,North
15608,2023-01-27,368,32,5,425.0,South
15609,2023-11-27,555,15,1,228.04,South
15610,2023-06-07,605,13,3,354.32,South
15611,2023-05-23,226,18,5,60.74,West
15612,2022-12-20,936,10,3,344.88,South
15613,2024-05-16,480,40,2,411.32,South
15614,2024-08-30,981,11,1,404.57,West
15615,2024-08-13,798,40,2,225.05,South
15616,2022-04-06,63,40,1,453.03,West
15617,2022-04-16,280,47,5,291.74,North
15618,2023-11-09,940,2,1,410.76,South
15619,2023-05-28,14,27,4,114.6,North
15620,2024-05-05,28,45,4,113.02,East
15621,2024-02-29,142,50,4,379.64,East
15622,2023-05-30,952,44,3,326.85,North
15623,2024-06-16,620,8,4,341.39,West
15624,2024-12-20,802,49,1,125.92,North
15625,2024-10-04,590,38,2,205.82,East
15626,2024-01-07,759,16,3,136.61,South
15627,2022-10-29,473,24,5,43.38,South
15628,2023-10-08,524,23,3,109.93,North
15629,2024-11-30,184,14,2,497.63,East
15630,2022-08-19,317,27,4,124.68,South
15631,2024-01-08,361,10,2,88.05,North
15632,2024-09-23,445,28,3,351.47,East
15633,2022-10-24,296,25,3,305.05,West
15634,2023-03-31,404,2,3,375.55,West
15635,2024-12-16,752,45,2,330.3,West
15636,2024-07-30,938,33,1,119.27,East
15637,2022-08-28,263,50,1,255.44,North
15638,2024-12-22,847,46,4,96.55,North
15639,2023-07-05,377,35,5,134.23,East
15640,2022-05-18,585,47,2,493.59,South
15641,2023-03-30,68,41,1,367.05,East
15642,2023-03-19,799,13,4,393.6,South
15643,2022-01-27,471,5,5,24.73,East
15644,2023-04-02,838,5,4,197.25,West
15645,2023-11-26,732,22,4,282.07,South
15646,2023-12-11,972,34,5,83.34,East
15647,2024-04-28,47,1,3,425.79,North
15648,2024-08-06,947,17,1,78.4,East
15649,2022-04-17,58,49,1,321.89,North
15650,2023-03-20,918,9,5,281.06,South
15651,2022-02-05,24,10,1,426.16,South
15652,2023-08-20,290,15,2,162.79,West
15653,2022-06-04,831,45,2,149.2,East
15654,2024-03-06,444,29,2,424.74,North
15655,2022-09-29,403,25,5,118.49,North
15656,2024-09-07,24,21,4,375.56,West
15657,2022-05-02,64,17,4,103.66,South
15658,2022-05-30,767,27,3,439.09,East
15659,2023-12-08,660,28,3,421.14,North
15660,2024-09-21,628,23,2,395.86,North
15661,2022-06-02,610,39,2,250.82,East
15662,2024-11-06,239,36,5,26.58,North
15663,2023-07-05,283,3,2,74.91,West
15664,2024-04-24,442,33,2,233.74,South
15665,2022-10-07,300,7,2,31.39,South
15666,2023-02-26,93,5,1,41.1,West
15667,2024-09-19,577,26,4,71.5,East
15668,2024-03-14,375,17,1,137.81,North
15669,2022-12-21,686,17,2,377.17,West
15670,2023-01-13,996,47,2,33.51,South
15671,2022-03-21,310,3,1,491.98,West
15672,2024-09-14,888,3,1,144.18,West
15673,2022-08-21,747,34,5,166.9,North
15674,2022-06-03,167,8,5,131.46,South
15675,2024-06-25,749,45,2,305.17,South
15676,2024-11-20,7,6,1,19.52,South
15677,2023-01-06,822,37,5,55.85,North
15678,2022-11-19,43,45,3,58.4,South
15679,2022-11-28,788,22,1,335.62,East
15680,2022-08-31,340,33,4,171.47,East
15681,2023-03-06,153,50,3,224.37,North
15682,2024-03-19,43,7,3,475.49,South
15683,2023-01-11,725,49,1,108.02,East
15684,2022-03-22,201,40,2,44.4,East
15685,2023-02-24,895,19,4,226.3,South
15686,2023-04-12,667,48,5,90.4,North
15687,2024-12-16,732,46,5,80.88,West
15688,2024-04-08,665,10,2,210.96,North
15689,2024-03-14,548,23,4,338.13,West
15690,2024-12-13,226,2,4,129.0,North
15691,2024-09-04,834,21,3,439.22,West
15692,2022-01-04,633,24,3,187.6,North
15693,2023-08-26,521,48,4,467.68,South
15694,2022-11-16,339,13,1,251.27,West
15695,2023-05-16,335,5,1,366.1,North
15696,2023-07-25,181,18,1,426.02,South
15697,2022-07-04,533,11,4,269.56,South
15698,2023-07-10,946,37,5,426.66,South
15699,2024-06-11,272,32,1,195.21,North
15700,2022-02-24,194,28,5,188.07,North
15701,2024-05-12,538,22,1,399.09,West
15702,2022-03-18,940,45,4,128.22,West
15703,2022-10-23,797,28,1,361.35,South
15704,2024-01-16,481,1,5,47.77,West
15705,2024-06-18,98,6,2,321.46,South
15706,2022-02-12,430,11,5,471.54,South
15707,2022-08-15,512,42,2,233.67,South
15708,2024-12-22,731,33,5,213.82,South
15709,2022-06-20,327,16,1,274.87,East
15710,2024-08-20,945,13,1,362.59,South
15711,2024-02-01,911,21,5,185.83,South
15712,2024-04-29,785,48,1,10.06,East
15713,2022-11-03,905,47,1,256.02,East
15714,2023-07-22,973,39,4,215.45,West
15715,2024-09-18,800,46,3,271.02,West
15716,2022-02-03,578,24,3,360.5,South
15717,2024-04-06,827,43,5,148.86,South
15718,2022-05-10,416,27,3,257.58,North
15719,2023-10-17,111,45,2,134.16,East
15720,2023-09-22,212,37,5,235.08,South
15721,2024-11-06,683,50,5,178.82,East
15722,2023-08-17,851,3,2,190.83,South
15723,2024-11-03,878,12,3,293.89,West
15724,2022-03-22,987,7,2,347.91,North
15725,2022-07-23,996,20,1,16.2,East
15726,2022-01-23,571,15,5,439.55,North
15727,2023-09-06,30,1,4,188.52,South
15728,2022-05-24,267,10,2,325.37,East
15729,2022-04-14,976,14,5,69.97,West
15730,2022-11-20,887,15,5,290.01,North
15731,2023-07-30,666,34,2,342.45,South
15732,2022-10-01,350,49,4,87.14,West
15733,2023-03-28,514,25,5,456.96,North
15734,2024-05-30,930,31,1,381.16,West
15735,2022-05-05,681,10,1,271.62,West
15736,2022-11-13,214,37,1,91.37,North
15737,2022-04-17,251,6,4,434.12,West
15738,2024-06-25,543,6,3,43.63,South
15739,2023-03-06,319,28,1,66.43,South
15740,2023-12-05,183,38,2,352.11,West
15741,2024-08-29,885,14,3,134.39,East
15742,2022-12-28,189,13,2,235.07,North
15743,2024-03-06,725,13,4,274.07,East
15744,2023-03-08,127,10,1,234.53,South
15745,2023-11-06,804,16,5,51.11,South
15746,2024-05-08,296,39,1,371.36,North
15747,2024-10-10,23,35,4,127.6,South
15748,2023-07-30,922,15,1,371.88,North
15749,2024-12-24,530,23,1,433.99,East
15750,2024-06-11,79,37,1,272.82,North
15751,2022-09-27,546,8,4,356.12,South
15752,2023-03-14,470,26,1,28.1,East
15753,2024-11-08,924,22,5,28.01,East
15754,2022-08-13,619,5,5,106.61,North
15755,2024-09-16,305,34,3,185.61,East
15756,2023-04-05,448,27,3,99.56,West
15757,2023-01-29,199,19,3,321.13,North
