order_id,order_date,customer_id,product_id,quantity,unit_price,region,revenue
13785,2022-11-05,899,1,5,453.35,West,2266.75
13786,2022-04-29,851,48,2,173.92,North,347.84
13787,2024-02-06,737,42,2,331.32,South,662.64
13788,2024-09-22,506,15,5,171.57,East,857.8499999999999
13789,2024-08-30,943,5,3,340.63,West,1021.89
13790,2024-07-04,183,27,5,441.7,East,2208.5
13791,2023-04-23,154,17,1,303.29,East,303.29
13792,2023-08-10,269,41,3,474.25,East,1422.75
13793,2022-12-17,903,32,2,304.74,South,609.48
13794,2022-07-14,930,38,4,487.69,West,1950.76
13795,2023-05-11,278,26,2,364.63,East,729.26
13796,2023-05-30,340,2,4,329.87,West,1319.48
13797,2023-11-27,875,28,4,416.62,West,1666.48
13798,2022-09-30,23,45,5,15.44,East,77.2
13799,2024-05-29,432,23,5,136.05,North,680.25
13800,2022-02-21,526,50,2,115.88,South,231.76
13801,2022-09-20,606,20,5,64.34,West,321.70000000000005
13802,2022-05-13,343,36,2,469.52,West,939.04
13803,2024-09-20,879,42,5,74.19,North,370.95
13804,2022-11-06,52,22,5,138.79,South,693.9499999999999
13805,2022-01-16,339,11,4,174.23,East,696.92
13806,2022-07-14,935,28,3,316.07,South,948.21
13807,2022-10-30,41,45,5,386.06,East,1930.3
13808,2024-12-07,676,22,5,306.29,East,1531.45
13809,2024-04-11,518,17,2,376.99,North,753.98
13810,2023-07-16,407,31,4,207.04,West,828.16
13811,2022-02-10,138,11,4,497.93,South,1991.72
13812,2023-06-18,99,36,3,93.35,South,280.04999999999995
13813,2023-01-06,341,14,3,205.88,East,617.64
13814,2023-06-01,736,35,3,417.77,North,1253.31
13815,2023-10-19,316,23,5,130.91,North,654.55
13816,2023-08-13,542,29,2,377.91,East,755.82
13817,2022-08-19,225,23,1,188.5,North,188.5
13818,2024-03-19,838,44,2,97.02,West,194.04
13819,2023-04-24,261,36,4,207.64,North,830.56
13820,2023-11-06,247,16,3,394.55,North,1183.65
13821,2022-10-05,79,39,1,64.86,West,64.86
13822,2022-02-22,697,20,4,262.89,East,1051.56
13823,2024-10-30,811,25,3,373.26,North,1119.78
13824,2024-01-18,692,19,1,378.27,East,378.27
13825,2023-04-09,473,26,2,200.9,East,401.8
13826,2024-01-24,77,32,4,238.55,East,954.2
13827,2023-08-06,262,50,5,429.82,West,2149.1
13828,2022-06-07,741,21,1,112.11,South,112.11
13829,2022-01-19,2,9,1,496.37,East,496.37
13830,2022-02-24,17,43,2,215.43,South,430.86
13831,2023-12-22,344,19,2,144.97,South,289.94
13832,2024-11-10,12,49,4,11.27,South,45.08
13833,2024-01-31,940,21,5,71.26,East,356.3
13834,2024-10-15,694,18,3,380.69,West,1142.07
13835,2024-03-18,846,6,1,328.12,North,328.12
13836,2023-12-24,7,35,1,130.79,South,130.79
13837,2022-10-12,246,14,4,464.23,South,1856.92
13838,2023-05-26,986,9,3,419.49,North,1258.47
13839,2024-10-18,928,35,3,141.94,West,425.82
13840,2022-04-30,157,2,3,171.74,West,515.22
13841,2022-04-07,174,6,4,100.53,South,402.12
13842,2022-04-30,487,35,1,324.85,South,324.85
13843,2023-01-28,841,25,2,353.56,South,707.12
13844,2024-03-04,846,9,1,203.98,West,203.98
13845,2022-08-08,693,50,2,371.21,East,742.42
13846,2024-04-18,977,31,2,495.87,South,991.74
13847,2022-06-09,281,7,4,309.85,North,1239.4
13848,2023-09-03,309,28,3,328.15,North,984.4499999999999
13849,2023-10-01,990,2,4,193.18,South,772.72
13850,2024-11-21,237,1,2,15.19,East,30.38
13851,2024-02-16,157,37,1,477.42,South,477.42
13852,2022-11-30,251,24,2,388.45,North,776.9
13853,2024-06-10,221,35,4,350.83,North,1403.32
13854,2024-07-28,338,7,1,24.61,North,24.61
13855,2022-12-18,223,38,3,381.92,East,1145.76
13856,2024-07-14,211,29,4,338.34,South,1353.36
13857,2023-01-31,337,1,5,288.76,West,1443.8
13858,2023-06-14,134,30,2,315.56,South,631.12
13859,2022-12-24,844,46,3,460.0,East,1380.0
13860,2024-04-07,934,32,3,13.28,South,39.839999999999996
13861,2022-03-01,771,10,1,86.92,South,86.92
13862,2023-04-22,495,34,4,448.43,West,1793.72
13863,2023-09-04,547,11,2,14.02,West,28.04
13864,2022-01-01,183,48,5,452.78,West,2263.8999999999996
13865,2022-11-07,815,49,2,24.52,North,49.04
13866,2022-06-17,161,37,4,391.88,South,1567.52
13867,2022-07-11,605,27,3,446.55,South,1339.65
13868,2024-11-23,387,50,5,310.14,North,1550.6999999999998
13869,2024-11-23,197,48,1,324.31,West,324.31
13870,2023-12-09,827,10,4,34.78,South,139.12
13871,2023-01-01,718,38,2,113.34,South,226.68
13872,2024-05-07,484,22,4,450.74,South,1802.96
13873,2022-11-23,502,24,1,413.62,East,413.62
13874,2022-04-24,988,8,2,39.18,West,78.36
13875,2024-03-07,489,6,5,408.36,West,2041.8000000000002
13876,2024-07-07,352,4,2,217.51,East,435.02
13877,2023-09-01,530,5,2,284.75,East,569.5
13878,2022-11-05,234,6,1,63.12,North,63.12
13879,2023-02-05,1000,47,2,205.34,West,410.68
13880,2022-07-31,894,32,4,223.11,North,892.44
13881,2022-11-13,845,38,3,338.05,West,1014.1500000000001
13882,2022-07-04,578,20,1,332.19,South,332.19
13883,2022-09-03,756,40,1,278.95,East,278.95
13884,2022-08-27,409,45,1,25.41,West,25.41
13885,2023-06-04,276,36,4,89.14,North,356.56
13886,2022-10-04,711,49,4,88.53,West,354.12
13887,2024-10-02,459,14,4,444.99,West,1779.96
13888,2022-07-21,453,50,4,451.84,West,1807.36
13889,2022-08-02,413,47,2,405.18,South,810.36
13890,2023-08-29,18,19,1,95.69,South,95.69
13891,2023-04-23,72,11,1,421.67,North,421.67
13892,2023-05-23,667,39,5,101.92,West,509.6
13893,2023-10-31,378,1,3,281.77,South,845.31
13894,2023-10-27,682,35,2,369.6,West,739.2
13895,2022-05-22,834,19,3,35.26,East,105.78
13896,2022-11-18,355,33,2,302.99,South,605.98
13897,2023-04-06,794,32,2,133.06,West,266.12
13898,2023-12-08,151,36,2,253.95,North,507.9
13899,2023-11-01,261,24,1,198.11,East,198.11
13900,2022-02-23,80,43,3,346.42,East,1039.26
13901,2022-10-04,106,7,3,249.7,East,749.0999999999999
13902,2023-02-04,523,7,4,157.8,North,631.2
13903,2023-10-30,403,46,3,456.08,North,1368.24
13904,2023-05-31,720,47,4,479.94,South,1919.76
13905,2023-07-30,992,5,5,402.93,West,2014.65
13906,2022-04-22,908,14,4,294.56,South,1178.24
13907,2022-08-27,130,45,2,443.36,West,886.72
13908,2024-11-09,171,26,1,304.82,South,304.82
13909,2022-07-16,406,50,2,82.93,South,165.86
13910,2023-01-17,922,1,5,18.54,North,92.69999999999999
13911,2022-06-13,33,13,1,365.7,South,365.7
13912,2023-08-29,536,23,5,378.72,North,1893.6000000000001
13913,2024-12-27,197,20,2,463.65,South,927.3
13914,2024-05-04,917,7,1,413.88,East,413.88
13915,2024-11-10,46,6,5,323.4,West,1617.0
13916,2024-04-10,274,9,4,103.25,South,413.0
13917,2023-08-20,743,28,3,301.08,South,903.24
13918,2023-06-20,133,10,2,223.0,North,446.0
13919,2022-04-21,264,35,4,123.73,South,494.92
13920,2024-08-06,597,7,5,401.57,North,2007.85
13921,2024-05-12,367,25,5,83.28,North,416.4
13922,2023-08-18,825,30,1,318.87,South,318.87
13923,2024-10-18,5,43,4,309.27,North,1237.08
13924,2023-04-05,269,26,5,158.77,West,793.85
13925,2023-03-10,851,44,1,220.33,South,220.33
13926,2024-06-06,733,12,3,67.12,North,201.36
13927,2024-02-22,706,13,3,22.51,West,67.53
13928,2024-09-14,421,40,1,16.38,North,16.38
13929,2022-06-18,346,4,4,95.42,East,381.68
13930,2023-12-10,925,1,1,434.82,East,434.82
13931,2024-08-22,69,6,1,266.08,North,266.08
13932,2023-12-28,800,2,4,67.39,North,269.56
13933,2022-08-17,358,46,3,453.69,North,1361.07
13934,2023-03-03,688,27,5,288.76,North,1443.8
13935,2022-05-02,386,18,3,23.66,South,70.98
13936,2022-05-29,325,42,4,383.74,West,1534.96
13937,2024-05-01,751,29,2,241.98,South,483.96
13938,2023-12-06,481,33,4,271.1,West,1084.4
13939,2022-04-21,179,3,3,310.48,South,931.44
13940,2022-03-05,256,20,3,56.28,East,168.84
13941,2023-09-30,419,4,4,474.39,South,1897.56
13942,2024-06-27,211,18,4,135.14,West,540.56
13943,2022-01-13,911,8,4,314.7,North,1258.8
13944,2024-07-22,739,22,3,429.23,West,1287.69
13945,2022-08-27,584,41,1,172.64,West,172.64
13946,2023-10-25,367,22,2,317.5,East,635.0
13947,2024-11-10,577,19,1,494.55,West,494.55
13948,2023-11-25,166,28,3,427.38,North,1282.1399999999999
13949,2024-08-28,214,2,1,391.85,South,391.85
13950,2024-08-21,529,9,4,225.26,West,901.04
13951,2022-03-17,848,35,5,231.12,East,1155.6
13952,2022-11-25,173,22,4,247.91,West,991.64
13953,2022-06-01,129,26,2,348.31,West,696.62
13954,2022-03-13,3,34,4,80.73,North,322.92
13955,2022-08-13,895,7,5,431.9,North,2159.5
13956,2023-04-18,896,30,3,18.86,North,56.58
13957,2022-12-26,760,49,1,93.3,South,93.3
13958,2023-06-24,70,25,4,246.09,West,984.36
13959,2024-03-21,52,49,1,133.54,South,133.54
13960,2023-09-01,437,9,2,189.14,North,378.28
13961,2024-12-05,378,27,1,172.97,West,172.97
13962,2022-01-01,771,1,2,141.79,South,283.58
13963,2023-11-09,751,33,2,196.34,North,392.68
13964,2022-10-18,94,8,4,257.59,North,1030.36
13965,2022-07-23,559,49,5,243.42,West,1217.1
13966,2023-07-20,587,32,1,407.84,South,407.84
13967,2023-04-27,603,40,2,160.99,North,321.98
13968,2023-05-26,86,19,2,148.14,North,296.28
13969,2024-07-12,518,36,2,257.18,North,514.36
13970,2022-10-05,742,50,3,33.49,North,100.47
13971,2024-10-01,430,45,1,64.79,North,64.79
13972,2022-01-16,863,22,1,403.51,North,403.51
13973,2022-12-22,829,39,2,251.92,West,503.84
13974,2022-12-22,43,26,1,42.6,East,42.6
13975,2024-04-09,824,3,1,225.79,East,225.79
13976,2023-08-22,710,46,3,205.15,North,615.45
13977,2024-07-16,370,9,2,130.61,North,261.22
13978,2024-12-26,404,35,1,192.33,West,192.33
13979,2024-05-08,303,7,5,102.29,West,511.45000000000005
13980,2022-08-02,182,15,2,230.04,North,460.08
13981,2023-03-25,169,4,1,210.18,South,210.18
13982,2024-08-22,203,37,3,307.68,South,923.04
13983,2024-02-26,706,28,5,471.63,East,2358.15
13984,2023-05-14,543,9,4,100.88,West,403.52
13985,2023-12-11,102,35,4,214.55,East,858.2
13986,2023-01-15,576,48,5,285.49,East,1427.45
13987,2024-01-10,346,48,4,278.03,South,1112.12
13988,2023-09-24,603,25,5,334.06,East,1670.3
13989,2024-11-13,442,9,1,141.29,North,141.29
13990,2023-06-23,250,33,4,320.93,East,1283.72
13991,2024-08-02,183,17,4,108.57,East,434.28
13992,2024-01-23,302,12,5,71.47,North,357.35
13993,2023-06-19,878,9,1,417.51,North,417.51
13994,2023-11-04,863,5,1,242.13,East,242.13
13995,2024-11-30,280,47,2,204.67,South,409.34
13996,2023-07-22,717,26,2,464.97,East,929.94
13997,2023-02-19,89,45,1,357.78,South,357.78
13998,2023-03-25,805,19,5,341.79,South,1708.95
13999,2023-09-02,425,35,3,105.19,North,315.57
14000,2023-10-20,921,2,3,112.54,South,337.62
14001,2023-03-12,285,45,2,246.72,West,493.44
14002,2023-12-06,671,7,4,329.63,East,1318.52
14003,2022-08-27,875,9,3,203.68,South,611.04
14004,2024-12-01,999,22,4,41.45,South,165.8
14005,2024-01-04,130,42,4,344.68,East,1378.72
14006,2024-03-10,248,33,1,389.14,North,389.14
14007,2022-01-10,652,16,3,472.71,West,1418.1299999999999
14008,2024-01-17,901,43,3,210.3,South,630.9000000000001
14009,2022-05-19,189,24,4,136.44,West,545.76
14010,2024-01-01,91,8,4,463.65,East,1854.6
14011,2022-07-15,568,30,1,360.42,South,360.42
14012,2022-09-21,738,26,5,41.35,South,206.75
14013,2024-08-02,846,45,3,294.21,South,882.6299999999999
14014,2024-07-08,839,48,3,23.98,West,71.94
14015,2022-06-10,165,35,1,121.0,West,121.0
14016,2023-05-06,548,45,1,44.77,South,44.77
14017,2024-02-09,330,17,5,110.4,East,552.0
14018,2022-11-07,541,38,4,250.06,South,1000.24
14019,2022-08-15,80,10,3,156.44,East,469.32
14020,2022-09-30,934,41,4,53.13,North,212.52
14021,2024-07-26,981,50,3,246.21,North,738.63
14022,2022-11-13,870,17,1,357.16,North,357.16
14023,2022-10-18,169,7,1,36.03,East,36.03
14024,2023-12-30,545,2,1,442.38,West,442.38
14025,2023-01-10,93,11,5,330.0,East,1650.0
14026,2023-07-21,624,50,3,264.53,East,793.5899999999999
14027,2024-05-17,379,3,1,204.2,North,204.2
14028,2024-01-25,209,46,5,202.71,South,1013.5500000000001
14029,2022-09-09,909,20,4,174.42,East,697.68
14030,2022-11-03,902,13,5,66.71,North,333.54999999999995
14031,2023-11-06,194,23,5,48.83,East,244.14999999999998
14032,2024-05-17,264,17,2,161.33,West,322.66
14033,2022-09-21,247,29,4,336.86,East,1347.44
14034,2022-03-09,630,43,2,151.31,North,302.62
14035,2023-05-29,448,39,3,408.01,East,1224.03
14036,2024-02-08,992,32,5,196.34,East,981.7
14037,2023-03-18,740,35,5,319.28,East,1596.3999999999999
14038,2022-01-01,521,35,5,221.64,North,1108.1999999999998
14039,2022-12-24,919,34,5,253.93,North,1269.65
14040,2024-06-21,711,21,2,132.58,East,265.16
14041,2022-10-01,479,16,3,261.8,North,785.4000000000001
14042,2024-05-05,277,23,2,64.22,East,128.44
14043,2024-10-14,129,11,5,199.52,East,997.6
14044,2022-06-22,302,14,3,229.67,East,689.01
14045,2023-08-08,574,3,4,354.96,East,1419.84
14046,2024-07-17,514,7,2,206.11,South,412.22
14047,2023-04-26,360,40,1,336.06,South,336.06
14048,2023-03-31,843,45,4,95.56,West,382.24
14049,2022-07-15,357,11,4,22.36,East,89.44
14050,2024-03-06,466,33,5,257.91,East,1289.5500000000002
14051,2023-08-22,172,19,5,242.2,North,1211.0
14052,2023-07-10,757,45,4,338.18,East,1352.72
14053,2024-04-27,88,49,2,163.64,North,327.28
14054,2023-03-15,500,41,3,24.63,West,73.89
14055,2023-10-12,896,23,2,364.55,South,729.1
14056,2022-12-25,83,23,2,471.68,South,943.36
14057,2024-11-25,517,29,4,203.19,North,812.76
14058,2024-11-23,861,6,2,309.45,East,618.9
14059,2023-10-20,551,39,3,276.9,North,830.6999999999999
14060,2022-01-16,896,5,4,287.34,West,1149.36
14061,2024-01-15,322,32,2,435.01,South,870.02
14062,2023-02-25,465,40,5,370.81,East,1854.05
14063,2023-07-07,813,26,2,387.2,East,774.4
14064,2024-02-06,587,14,4,54.12,East,216.48
14065,2024-03-03,613,18,4,81.89,South,327.56
14066,2024-10-28,141,21,5,335.02,East,1675.1
14067,2024-05-29,605,25,4,274.82,West,1099.28
14068,2024-05-01,631,20,1,389.4,West,389.4
14069,2023-05-25,800,24,4,55.61,South,222.44
14070,2024-08-23,621,3,2,287.58,South,575.16
14071,2024-07-02,1000,22,3,248.17,South,744.51
14072,2022-01-18,555,8,2,428.8,North,857.6
14073,2022-02-25,136,46,4,101.7,South,406.8
14074,2024-07-07,330,46,1,180.87,South,180.87
14075,2024-11-24,729,29,2,83.73,North,167.46
14076,2024-06-20,955,7,3,231.35,East,694.05
14077,2023-09-22,395,6,2,441.89,North,883.78
14078,2024-03-04,156,6,5,338.46,West,1692.3
14079,2022-12-13,993,12,1,374.71,West,374.71
14080,2024-11-21,39,22,4,55.74,East,222.96
14081,2024-06-26,282,47,2,231.49,North,462.98
14082,2024-10-20,840,26,2,420.95,East,841.9
14083,2023-07-30,870,25,2,420.37,West,840.74
14084,2022-07-18,538,19,2,494.13,North,988.26
14085,2022-10-28,544,36,3,267.76,North,803.28
14086,2024-10-13,46,35,5,11.02,West,55.099999999999994
14087,2022-01-26,668,13,5,450.54,South,2252.7000000000003
14088,2023-03-26,244,25,1,478.54,East,478.54
14089,2022-11-16,903,48,1,464.6,West,464.6
14090,2022-06-05,547,45,3,388.24,West,1164.72
14091,2023-04-16,450,32,5,113.84,North,569.2
14092,2023-02-24,278,30,1,78.14,North,78.14
14093,2023-10-13,754,21,4,353.43,East,1413.72
14094,2024-06-04,406,42,5,78.81,West,394.05
14095,2024-07-18,890,45,2,477.12,West,954.24
14096,2024-04-14,771,40,5,228.46,North,1142.3
14097,2024-05-25,46,44,4,25.1,West,100.4
14098,2024-07-30,946,8,2,83.79,North,167.58
14099,2024-09-20,749,41,5,152.34,South,761.7
14100,2023-07-26,520,42,2,354.84,South,709.68
14101,2022-02-23,772,7,2,371.27,East,742.54
14102,2023-08-28,271,3,3,114.38,East,343.14
14103,2022-11-21,556,37,4,327.79,West,1311.16
14104,2024-08-27,238,3,3,25.6,West,76.80000000000001
14105,2024-06-03,167,18,5,60.4,West,302.0
14106,2022-09-22,376,42,2,272.16,West,544.32
14107,2023-01-17,588,9,5,354.87,South,1774.35
14108,2022-11-29,669,24,5,458.04,North,2290.2000000000003
14109,2024-10-30,201,7,3,224.5,North,673.5
14110,2022-07-22,746,33,5,68.78,West,343.9
14111,2022-02-27,232,25,4,465.2,South,1860.8
14112,2023-07-01,446,42,2,224.34,West,448.68
14113,2024-05-20,724,34,1,253.76,North,253.76
14114,2022-04-13,418,38,4,428.67,East,1714.68
14115,2024-05-14,154,21,1,297.03,South,297.03
14116,2023-02-02,368,38,1,157.71,North,157.71
14117,2023-01-27,725,40,3,274.98,North,824.94
14118,2022-04-16,87,18,1,316.18,East,316.18
14119,2024-12-13,530,39,2,446.0,East,892.0
14120,2022-04-21,703,50,3,125.07,East,375.21
14121,2022-08-12,820,33,4,284.1,East,1136.4
14122,2022-03-16,54,28,4,461.04,South,1844.16
14123,2023-05-21,728,25,4,32.28,West,129.12
14124,2024-11-03,42,14,5,105.34,South,526.7
14125,2024-02-09,349,20,3,179.69,South,539.0699999999999
14126,2023-04-27,230,39,3,342.45,North,1027.35
14127,2022-12-30,742,20,3,422.51,North,1267.53
14128,2022-08-27,694,7,2,107.59,North,215.18
14129,2024-04-25,436,4,3,130.89,North,392.66999999999996
14130,2024-09-11,141,31,2,413.41,North,826.82
14131,2023-01-27,288,30,4,82.69,South,330.76
14132,2024-11-06,851,37,5,137.98,East,689.9
14133,2024-08-22,849,21,1,369.02,West,369.02
14134,2022-01-12,322,1,5,91.42,South,457.1
14135,2022-05-26,594,3,5,415.74,West,2078.7
14136,2022-06-18,442,13,5,250.35,West,1251.75
14137,2024-04-26,167,7,1,229.31,East,229.31
14138,2022-06-19,923,6,2,76.28,West,152.56
14139,2024-02-04,846,6,4,343.03,East,1372.12
14140,2023-05-14,566,34,1,443.16,South,443.16
14141,2024-06-15,463,32,4,349.13,East,1396.52
14142,2024-12-12,456,16,2,165.27,East,330.54
14143,2022-04-28,73,38,4,352.41,North,1409.64
14144,2022-12-31,725,8,2,259.87,North,519.74
14145,2022-05-16,683,21,1,428.33,East,428.33
14146,2023-07-11,995,11,1,235.23,East,235.23
14147,2022-01-18,948,50,4,126.28,West,505.12
14148,2023-02-07,270,23,4,59.62,West,238.48
14149,2022-07-24,219,6,5,147.72,East,738.6
14150,2023-05-14,648,46,5,286.13,West,1430.65
14151,2022-11-20,547,15,4,93.32,South,373.28
14152,2023-08-18,658,11,5,29.48,West,147.4
14153,2023-07-16,183,27,4,229.93,West,919.72
14154,2023-04-24,78,15,3,180.24,East,540.72
14155,2022-06-13,308,45,5,215.99,West,1079.95
14156,2022-11-20,765,38,4,232.53,East,930.12
14157,2023-07-05,328,4,3,385.37,North,1156.1100000000001
14158,2024-04-10,945,14,5,480.85,West,2404.25
14159,2023-10-02,904,45,1,138.52,East,138.52
14160,2023-09-26,421,10,4,471.78,East,1887.12
14161,2024-01-29,236,29,1,121.9,West,121.9
14162,2022-07-27,834,12,5,379.92,North,1899.6000000000001
14163,2022-11-11,849,40,3,343.86,East,1031.58
14164,2022-10-31,589,20,4,35.59,East,142.36
14165,2024-06-19,886,37,3,365.21,West,1095.6299999999999
14166,2022-08-27,462,2,1,451.55,South,451.55
14167,2024-03-14,937,20,4,465.81,East,1863.24
14168,2022-10-02,585,12,1,345.74,West,345.74
14169,2024-08-11,539,38,1,395.43,West,395.43
14170,2024-12-25,916,30,3,45.06,North,135.18
14171,2022-09-12,38,47,5,89.01,East,445.05
14172,2022-05-05,766,18,1,138.62,East,138.62
14173,2023-09-07,908,50,1,270.36,East,270.36
14174,2023-01-20,426,10,2,199.26,West,398.52
14175,2023-03-23,598,7,3,332.0,East,996.0
14176,2023-01-22,869,42,1,228.39,North,228.39
14177,2023-01-18,434,5,2,389.76,North,779.52
14178,2022-05-04,359,48,3,359.66,East,1078.98
14179,2023-12-29,31,29,4,376.17,East,1504.68
14180,2024-06-14,205,35,5,416.14,West,2080.7
14181,2022-11-24,705,39,3,418.77,North,1256.31
14182,2023-11-25,742,12,1,391.98,South,391.98
14183,2024-12-27,181,10,2,42.3,East,84.6
14184,2022-12-25,757,37,2,315.37,East,630.74
14185,2024-09-29,40,2,4,19.7,West,78.8
14186,2024-03-07,841,3,2,374.44,North,748.88
14187,2023-03-19,423,14,1,39.92,East,39.92
14188,2022-06-13,906,47,3,491.78,West,1475.34
14189,2024-08-30,157,20,4,310.9,East,1243.6
14190,2022-12-27,168,45,5,99.18,West,495.90000000000003
14191,2023-08-08,670,49,5,239.46,West,1197.3
14192,2024-05-02,642,4,1,415.07,West,415.07
14193,2024-10-07,82,26,4,98.2,East,392.8
14194,2024-10-20,668,47,4,273.02,East,1092.08
14195,2022-08-29,687,15,1,11.75,North,11.75
14196,2023-10-28,800,9,4,396.33,East,1585.32
14197,2023-07-19,600,3,2,105.36,South,210.72
14198,2024-04-11,102,2,2,199.72,North,399.44
14199,2024-09-02,760,39,1,269.82,West,269.82
14200,2022-01-31,718,41,1,80.98,North,80.98
14201,2022-08-11,89,30,2,464.07,South,928.14
14202,2022-09-23,345,37,3,239.72,South,719.16
14203,2024-02-27,800,17,1,123.57,West,123.57
14204,2023-01-16,923,3,2,370.22,East,740.44
14205,2023-07-10,310,9,3,448.16,South,1344.48
14206,2022-03-03,608,8,3,457.21,East,1371.6299999999999
14207,2023-12-14,440,9,2,221.26,West,442.52
14208,2024-04-26,159,17,2,186.14,East,372.28
14209,2023-06-05,114,24,4,465.34,East,1861.36
14210,2024-12-30,536,8,3,35.89,North,107.67
14211,2023-08-25,163,14,5,377.76,East,1888.8
14212,2022-05-20,286,16,4,96.98,East,387.92
14213,2023-08-13,865,18,4,238.1,North,952.4
14214,2023-06-12,55,49,3,477.31,East,1431.93
14215,2023-06-25,576,24,3,294.76,North,884.28
14216,2023-01-10,33,39,3,266.49,North,799.47
14217,2022-10-18,558,47,1,40.28,East,40.28
14218,2022-02-12,731,27,2,145.9,East,291.8
14219,2024-12-12,993,28,2,11.5,East,23.0
14220,2022-01-08,801,7,2,438.75,North,877.5
14221,2023-04-28,196,34,3,325.98,South,977.94
14222,2022-02-11,765,27,4,67.83,North,271.32
14223,2022-11-29,448,34,3,188.1,South,564.3
14224,2024-12-29,798,39,3,407.59,West,1222.77
14225,2024-11-05,748,19,4,78.75,South,315.0
14226,2022-03-10,591,6,5,122.83,West,614.15
14227,2022-02-22,925,30,1,275.29,East,275.29
14228,2023-11-16,958,28,5,81.02,North,405.09999999999997
14229,2024-09-20,92,12,3,197.53,North,592.59
14230,2023-06-11,608,15,2,491.24,West,982.48
14231,2022-03-04,228,45,2,276.49,North,552.98
14232,2022-09-18,286,39,4,353.75,North,1415.0
14233,2024-05-07,874,39,3,335.01,West,1005.03
14234,2022-06-29,235,15,4,113.74,South,454.96
14235,2024-11-05,102,36,4,424.6,East,1698.4
14236,2022-12-21,764,3,1,69.8,South,69.8
14237,2024-07-22,140,1,4,461.58,South,1846.32
14238,2023-12-28,835,7,3,115.88,West,347.64
14239,2023-08-12,655,9,1,477.82,West,477.82
14240,2023-08-28,752,1,2,401.0,West,802.0
14241,2022-06-30,266,5,1,93.78,West,93.78
14242,2022-06-23,342,47,3,88.6,South,265.79999999999995
14243,2022-12-20,573,36,5,51.42,West,257.1
14244,2022-12-20,535,10,1,131.2,North,131.2
14245,2023-03-10,523,2,5,332.96,South,1664.8
14246,2024-06-23,16,23,1,264.95,West,264.95
14247,2022-10-09,561,39,1,310.54,North,310.54
14248,2022-09-16,878,29,4,25.26,North,101.04
14249,2024-05-17,336,19,5,49.19,West,245.95
14250,2023-07-13,910,38,5,349.07,West,1745.35
14251,2022-01-05,390,47,1,425.48,North,425.48
14252,2023-08-19,170,20,3,186.12,North,558.36
14253,2023-01-29,913,12,3,91.58,South,274.74
14254,2022-12-02,119,11,5,161.09,South,805.45
14255,2022-03-04,991,35,4,211.89,North,847.56
14256,2022-02-13,42,49,4,318.77,West,1275.08
14257,2022-06-02,10,7,3,210.64,West,631.92
14258,2024-05-03,430,23,4,449.55,East,1798.2
14259,2022-10-02,468,50,1,206.59,North,206.59
14260,2023-03-02,49,17,1,98.87,West,98.87
14261,2023-04-28,777,48,5,131.69,South,658.45
14262,2022-08-02,207,2,2,237.93,North,475.86
14263,2022-03-20,679,5,3,393.41,South,1180.23
14264,2022-05-19,514,21,3,436.01,West,1308.03
14265,2024-08-07,580,13,2,100.79,South,201.58
14266,2022-04-08,820,11,4,11.7,West,46.8
14267,2023-10-26,984,24,1,436.01,East,436.01
14268,2022-07-17,210,33,1,121.82,South,121.82
14269,2024-02-24,139,27,3,412.61,West,1237.83
14270,2022-06-05,37,35,3,279.87,North,839.61
14271,2024-12-09,218,18,4,208.02,South,832.08
14272,2023-04-24,456,21,4,81.91,West,327.64
14273,2022-08-16,512,4,3,339.3,North,1017.9000000000001
14274,2023-06-06,278,41,4,410.9,East,1643.6
14275,2022-05-29,180,32,2,235.94,East,471.88
14276,2024-12-17,517,43,1,228.71,West,228.71
14277,2022-06-11,130,49,3,380.09,South,1140.27
14278,2024-05-12,645,11,2,255.06,East,510.12
14279,2023-01-30,611,3,2,394.95,South,789.9
14280,2024-03-11,672,21,5,36.52,East,182.60000000000002
14281,2022-07-05,748,43,3,430.24,South,1290.72
14282,2023-07-12,659,14,5,138.41,South,692.05
14283,2023-03-22,359,6,2,92.91,North,185.82
14284,2024-04-09,627,29,3,25.82,South,77.46000000000001
14285,2022-03-28,4,31,5,418.7,North,2093.5
14286,2023-03-14,599,47,1,39.46,West,39.46
14287,2023-05-31,558,28,3,477.67,West,1433.01
14288,2024-08-04,83,43,5,286.77,South,1433.85
14289,2024-01-26,154,50,4,352.35,South,1409.4
14290,2024-03-07,506,36,3,365.4,South,1096.1999999999998
14291,2023-11-17,509,28,4,153.42,East,613.68
14292,2022-11-21,818,19,3,405.16,East,1215.48
14293,2023-09-15,794,3,5,473.66,South,2368.3
14294,2023-11-18,839,12,5,191.23,East,956.15
14295,2023-02-04,800,36,3,419.32,South,1257.96
14296,2024-05-17,623,24,2,388.3,North,776.6
14297,2022-08-05,629,12,5,298.9,West,1494.5
14298,2024-03-19,97,24,3,190.13,North,570.39
14299,2024-08-18,940,1,3,213.44,South,640.3199999999999
14300,2024-09-27,282,28,1,160.73,North,160.73
14301,2024-07-20,701,16,4,218.87,North,875.48
14302,2022-08-28,600,21,1,494.92,West,494.92
14303,2022-02-17,819,30,4,188.07,East,752.28
14304,2024-05-24,955,34,4,336.1,West,1344.4
14305,2022-05-12,599,26,1,166.61,North,166.61
14306,2023-09-17,934,35,2,238.66,South,477.32
14307,2023-08-24,538,31,3,51.05,East,153.14999999999998
14308,2023-11-04,892,16,5,383.98,South,1919.9
